"codigo";"ano";"mes";"latitude";"longitude";"mm.sum"
"354990402A";2014;4;-23,159;-45,916;90,034882365
"354990402A";2014;5;-23,159;-45,916;46,242863613
"354990402A";2014;6;-23,159;-45,916;12,09354131
"354990402A";2014;7;-23,159;-45,916;42,284252533
"354990402A";2014;8;-23,159;-45,916;22,2934265240587
"354990402A";2014;9;-23,159;-45,916;61,8735267464561
"354990402A";2014;10;-23,159;-45,916;9,88411602831353
"354990402A";2014;11;-23,159;-45,916;100,241682179411
"354990402A";2014;12;-23,159;-45,916;148,383359155
"354990402A";2015;1;-23,159;-45,916;171,196569443877
"354990402A";2015;2;-23,159;-45,916;245,030127832082
"354990402A";2015;3;-23,159;-45,916;225,539886551854
"354990403A";2013;10;-23,14;-45,903;62,723617927
"354990403A";2013;11;-23,14;-45,903;103,984488151
"354990403A";2013;12;-23,14;-45,903;113,364631749
"354990403A";2014;1;-23,14;-45,903;168,026761593
"354990403A";2014;2;-23,14;-45,903;0
"354990403A";2015;1;-23,14;-45,903;34,4
"354990404A";2013;11;-23,187;-45,869;82,309638771
"354990404A";2013;12;-23,187;-45,869;129,559916729
"354990404A";2014;1;-23,187;-45,869;124,83558474
"354990404A";2014;2;-23,187;-45,869;114,634656415
"354990404A";2014;3;-23,187;-45,869;116,122230495
"354990404A";2014;4;-23,187;-45,869;62,982029708
"354990404A";2014;5;-23,187;-45,869;38,103031276
"354990404A";2014;6;-23,187;-45,869;6,35237304
"354990404A";2014;7;-23,187;-45,869;39,283153206
"354990404A";2014;8;-23,187;-45,869;25,4353836201654
"354990404A";2014;9;-23,187;-45,869;59,8810968720061
"354990404A";2014;10;-23,187;-45,869;7,90677399182648
"354990404A";2014;11;-23,187;-45,869;123,027725751036
"354990404A";2014;12;-23,187;-45,869;208,925606259
"354990404A";2015;1;-23,187;-45,869;101,682702046856
"354990404A";2015;2;-23,187;-45,869;228,062170838358
"354990404A";2015;3;-23,187;-45,869;173,102612364995
"354990405A";2013;11;-23,087;-45,931;116,427657949
"354990405A";2013;12;-23,087;-45,931;129,024696488
"354990405A";2014;1;-23,087;-45,931;174,260070635
"354990405A";2014;2;-23,087;-45,931;111,295394214
"354990405A";2014;3;-23,087;-45,931;89,150938945
"354990405A";2014;4;-23,087;-45,931;73,830475454
"354990405A";2014;5;-23,087;-45,931;30,883348003
"354990405A";2014;6;-23,087;-45,931;13,069648319
"354990405A";2014;7;-23,087;-45,931;44,807306875
"354990405A";2014;8;-23,087;-45,931;42,769755134133
"354990405A";2014;9;-23,087;-45,931;74,9204342919069
"354990405A";2014;10;-23,087;-45,931;7,56804229755179
"354990405A";2014;11;-23,087;-45,931;182,941679359835
"354990405A";2014;12;-23,087;-45,931;206,68257594
"354990405A";2015;1;-23,087;-45,931;80,51192
"354990405A";2015;2;-23,087;-45,931;278,19302
"354990405A";2015;3;-23,087;-45,931;181,60424
"354990406A";2013;11;-23,143;-45,92;83,361961954
"354990406A";2013;12;-23,143;-45,92;120,312236648
"354990406A";2014;1;-23,143;-45,92;53,79074309
"354990406A";2015;1;-23,143;-45,92;58,7227539132172
"354990406A";2015;2;-23,143;-45,92;241,392226330462
"354990406A";2015;3;-23,143;-45,92;218,106708375538
"354990407A";2013;11;-23,109;-45,933;127,967197499
"354990407A";2013;12;-23,109;-45,933;103,751570095
"354990407A";2014;1;-23,109;-45,933;217,096492303
"354990407A";2014;2;-23,109;-45,933;92,782461939
"354990407A";2014;3;-23,109;-45,933;81,119256939
"354990407A";2014;4;-23,109;-45,933;68,441917525
"354990407A";2014;5;-23,109;-45,933;32,198556672
"354990407A";2014;6;-23,109;-45,933;10,095914765
"354990407A";2014;7;-23,109;-45,933;48,544529036
"354990407A";2014;8;-23,109;-45,933;51,8681484831318
"354990407A";2014;9;-23,109;-45,933;71,7711471612633
"354990407A";2014;10;-23,109;-45,933;7,55635128772413
"354990407A";2014;11;-23,109;-45,933;144,191818597349
"354990407A";2014;12;-23,109;-45,933;154,3277677
"354990407A";2015;1;-23,109;-45,933;86,46694
"354990407A";2015;2;-23,109;-45,933;201,03766
"354990407A";2015;3;-23,109;-45,933;150,68524
"354990408A";2013;11;-23,111;-45,913;122,874370916
"354990408A";2013;12;-23,111;-45,913;113,522032613
"354990408A";2014;1;-23,111;-45,913;216,068823693
"354990408A";2014;2;-23,111;-45,913;94,526507997
"354990408A";2014;3;-23,111;-45,913;106,129690656
"354990408A";2014;4;-23,111;-45,913;59,341130699
"354990408A";2014;5;-23,111;-45,913;34,993964213
"354990408A";2014;6;-23,111;-45,913;10,688909474
"354990408A";2014;7;-23,111;-45,913;54,059054922
"354990408A";2014;8;-23,111;-45,913;41,8030188976226
"354990408A";2014;9;-23,111;-45,913;71,8685931575406
"354990408A";2014;10;-23,111;-45,913;9,51292830853314
"354990408A";2014;11;-23,111;-45,913;140,791937973285
"354990408A";2014;12;-23,111;-45,913;130,258140669
"354990408A";2015;1;-23,111;-45,913;150,518469804724
"354990408A";2015;2;-23,111;-45,913;218,621088325197
"354990408A";2015;3;-23,111;-45,913;179,47744
"354990409A";2013;11;-23,216;-45,852;116,534074888
"354990409A";2013;12;-23,216;-45,852;96,618101266
"354990409A";2014;1;-23,216;-45,852;113,097216068
"354990409A";2014;2;-23,216;-45,852;90,061390868
"354990409A";2014;3;-23,216;-45,852;125,399292965
"354990409A";2014;4;-23,216;-45,852;33,702060208
"354990409A";2014;5;-23,216;-45,852;44,252259112
"354990409A";2014;6;-23,216;-45,852;5,339302136
"354990409A";2014;7;-23,216;-45,852;19,510147741
"354990409A";2014;8;-23,216;-45,852;41,816097427449
"354990409A";2014;9;-23,216;-45,852;33,1347095994254
"354990409A";2014;10;-23,216;-45,852;18,6733938594998
"354990409A";2014;11;-23,216;-45,852;148,894866584665
"354990409A";2014;12;-23,216;-45,852;195,809271938
"354990409A";2015;1;-23,216;-45,852;131,752618824949
"354990409A";2015;2;-23,216;-45,852;257,937864394201
"354990409A";2015;3;-23,216;-45,852;252,00829781103
"354990410A";2013;12;-23,244;-45,825;51,488111594
"354990410A";2015;1;-23,244;-45,825;158,602309257766
"354990410A";2015;2;-23,244;-45,825;261,218282304227
"354990410A";2015;3;-23,244;-45,825;263,743193931442
"354995301A";2014;8;-23,854;-46,95;20,4117330270648
"354995301A";2014;9;-23,854;-46,95;116,596276677763
"354995301A";2014;10;-23,854;-46,95;20,22432
"354995301A";2014;11;-23,854;-46,95;147,87629702705
"354995301A";2014;12;-23,854;-46,95;156,38600389
"354995301A";2015;1;-23,854;-46,95;230,854136628448
"354995301A";2015;2;-23,854;-46,95;266,902437766537
"354995301A";2015;3;-23,854;-46,95;209,763117627235
"355000101A";2015;3;-23,2241;-45,31455;168,2
"355030801A";2015;3;-23,582;-46,751;134,750873646846
"355030801B";2015;3;-23,547;-46,439;193,018322154317
"355030802A";2013;10;-23,569;-46,411;2,206656757
"355030802A";2013;11;-23,569;-46,411;128,130390512
"355030802A";2013;12;-23,569;-46,411;115,16587065
"355030802A";2014;1;-23,569;-46,411;107,212528392
"355030805A";2013;10;-23,584;-46,416;0,8
"355030805A";2013;11;-23,584;-46,416;138,194690361
"355030805A";2013;12;-23,584;-46,416;134,12700847
"355030805A";2014;1;-23,584;-46,416;174,850879604
"355030805A";2014;2;-23,584;-46,416;99,425682611
"355030805A";2014;3;-23,584;-46,416;301,134900686
"355030805A";2014;4;-23,584;-46,416;44,323797145
"355030805A";2014;5;-23,584;-46,416;39,792153555
"355030805A";2014;6;-23,584;-46,416;13,660980459
"355030805A";2014;7;-23,584;-46,416;29,753427857
"355030805A";2014;8;-23,584;-46,416;35,3383864619305
"355030805A";2014;9;-23,584;-46,416;81,4393378679695
"355030805A";2014;10;-23,584;-46,416;26,8771466143881
"355030805A";2014;11;-23,584;-46,416;131,691095485802
"355030805A";2014;12;-23,584;-46,416;197,015710486
"355030805A";2015;1;-23,584;-46,416;107,872262853154
"355030805A";2015;2;-23,584;-46,416;214,269990509288
"355030805A";2015;3;-23,584;-46,416;216,184685785944
"355030806A";2013;10;-23,58;-46,383;2,184179453
"355030806A";2013;11;-23,58;-46,383;142,521851915
"355030806A";2013;12;-23,58;-46,383;99,884403936
"355030806A";2014;1;-23,58;-46,383;210,316682231
"355030806A";2014;2;-23,58;-46,383;115,206790573
"355030806A";2014;3;-23,58;-46,383;291,227915319
"355030806A";2014;4;-23,58;-46,383;57,577085783
"355030806A";2014;5;-23,58;-46,383;33,904260051
"355030806A";2014;6;-23,58;-46,383;9,73046
"355030806A";2014;7;-23,58;-46,383;31,356294388
"355030806A";2014;8;-23,58;-46,383;26,1078270308161
"355030806A";2014;9;-23,58;-46,383;74,7614081699952
"355030806A";2014;10;-23,58;-46,383;20,1876376537188
"355030806A";2014;11;-23,58;-46,383;106,726659460641
"355030806A";2014;12;-23,58;-46,383;173,716171049
"355030806A";2015;1;-23,58;-46,383;87,1445360273398
"355030806A";2015;2;-23,58;-46,383;208,908446877655
"355030806A";2015;3;-23,58;-46,383;156,095146334577
"355030806B";2015;3;-23,571;-46,482;339,712358657865
"355030807A";2013;10;-23,816;-46,736;8,3268
"355030807A";2013;11;-23,816;-46,736;179,904197892
"355030807A";2013;12;-23,816;-46,736;76,555191852
"355030807A";2014;1;-23,816;-46,736;138,454055983
"355030807A";2014;2;-23,816;-46,736;118,848430649
"355030807A";2014;3;-23,816;-46,736;169,279998485
"355030807A";2014;4;-23,816;-46,736;61,730031346
"355030807A";2014;5;-23,816;-46,736;71,319045902
"355030807A";2014;6;-23,816;-46,736;54,667085325
"355030807A";2014;7;-23,816;-46,736;48,286139376
"355030807A";2014;8;-23,816;-46,736;47,3326360154366
"355030807A";2014;9;-23,816;-46,736;110,038281239831
"355030807A";2014;10;-23,816;-46,736;25,2175925948056
"355030807A";2014;11;-23,816;-46,736;101,799375395509
"355030807A";2014;12;-23,816;-46,736;244,424716724
"355030807A";2015;1;-23,816;-46,736;141,573870191701
"355030807A";2015;2;-23,816;-46,736;245,775947417073
"355030807A";2015;3;-23,816;-46,736;243,925413718185
"355030809A";2013;10;-23,667;-46,728;10,836388434
"355030809A";2013;11;-23,667;-46,728;159,685529454
"355030809A";2013;12;-23,667;-46,728;171,624983332
"355030809A";2014;1;-23,667;-46,728;239,068334416
"355030809A";2014;2;-23,667;-46,728;101,886312933
"355030809A";2014;3;-23,667;-46,728;273,602789113
"355030809A";2014;4;-23,667;-46,728;56,903839784
"355030809A";2014;5;-23,667;-46,728;59,92631479
"355030809A";2014;6;-23,667;-46,728;29,930130879
"355030809A";2014;7;-23,667;-46,728;38,060639268
"355030809A";2014;8;-23,667;-46,728;41,9714675726634
"355030809A";2014;9;-23,667;-46,728;74,3858429248128
"355030809A";2014;10;-23,667;-46,728;18,2187303637692
"355030809A";2014;11;-23,667;-46,728;145,044230679759
"355030809A";2014;12;-23,667;-46,728;318,716237898
"355030809A";2015;1;-23,667;-46,728;269,679466291362
"355030809A";2015;2;-23,667;-46,728;299,664266732756
"355030809A";2015;3;-23,667;-46,728;195,170010726639
"355030811A";2013;9;-23,50248;-46,628836;79,455493892
"355030811A";2013;10;-23,50248;-46,628836;112,508723614
"355030811A";2013;11;-23,50248;-46,628836;103,883689345
"355030811A";2013;12;-23,50248;-46,628836;89,884386486
"355030811A";2014;1;-23,50248;-46,628836;249,353495613
"355030811A";2014;2;-23,50248;-46,628836;182,414810858
"355030811A";2014;3;-23,50248;-46,628836;221,215817137
"355030811A";2014;4;-23,50248;-46,628836;66,104509257
"355030811A";2014;5;-23,50248;-46,628836;41,719628908
"355030811A";2014;6;-23,50248;-46,628836;7,310326886
"355030811A";2014;7;-23,50248;-46,628836;18,716157476
"355030811A";2014;8;-23,50248;-46,628836;28,0275316541731
"355030811A";2014;9;-23,50248;-46,628836;54,8009748437037
"355030811A";2014;10;-23,50248;-46,628836;13,2217721956258
"355030811A";2014;11;-23,50248;-46,628836;117,361237711534
"355030811A";2014;12;-23,50248;-46,628836;201,485602728
"355030811A";2015;1;-23,50248;-46,628836;105,453178353856
"355030811A";2015;2;-23,50248;-46,628836;233,44272637728
"355030811A";2015;3;-23,50248;-46,628836;313,710914306422
"355030812A";2013;12;-23,531015;-46,632533;98,661439592
"355030812A";2014;1;-23,531015;-46,632533;231,489929134
"355030812A";2014;2;-23,531015;-46,632533;133,753422306
"355030812A";2014;3;-23,531015;-46,632533;205,891586989
"355030812A";2014;4;-23,531015;-46,632533;75,56122777
"355030812A";2014;5;-23,531015;-46,632533;50,846507118
"355030812A";2014;6;-23,531015;-46,632533;8,126835528
"355030812A";2014;7;-23,531015;-46,632533;27,37179763
"355030812A";2014;8;-23,531015;-46,632533;30,3925668435134
"355030812A";2014;9;-23,531015;-46,632533;59,1526066608074
"355030812A";2014;10;-23,531015;-46,632533;16,0141763064926
"355030812A";2014;11;-23,531015;-46,632533;122,462805032328
"355030812A";2014;12;-23,531015;-46,632533;235,90221091
"355030812A";2015;1;-23,531015;-46,632533;187,007158148055
"355030812A";2015;2;-23,531015;-46,632533;228,433630134663
"355030812A";2015;3;-23,531015;-46,632533;267,158801308557
"355030813A";2015;3;-23,457;-46,584;250,086701151495
"355030814A";2013;10;-23,647;-46,744;0,2
"355030814A";2013;11;-23,647;-46,744;189,106558386
"355030814A";2013;12;-23,647;-46,744;101,596784797
"355030814A";2014;1;-23,647;-46,744;175,767557422
"355030814A";2014;2;-23,647;-46,744;108,991948942
"355030814A";2014;3;-23,647;-46,744;298,307635057
"355030814A";2014;4;-23,647;-46,744;61,116800223
"355030814A";2014;5;-23,647;-46,744;60,614364483
"355030814A";2014;6;-23,647;-46,744;31,438505927
"355030814A";2014;7;-23,647;-46,744;33,37072
"355030814A";2014;8;-23,647;-46,744;30,18536
"355030814A";2014;9;-23,647;-46,744;60,86824
"355030814A";2014;10;-23,647;-46,744;9,94876
"355030814A";2014;11;-23,647;-46,744;128,0484
"355030814A";2014;12;-23,647;-46,744;295,812163695
"355030814A";2015;1;-23,647;-46,744;197,806608557325
"355030814A";2015;2;-23,647;-46,744;331,750378720568
"355030814A";2015;3;-23,647;-46,744;245,269233994175
"355030815A";2014;4;-23,564791;-46,513474;56,866435201
"355030815A";2014;5;-23,564791;-46,513474;41,493302625
"355030815A";2014;6;-23,564791;-46,513474;11,073260865
"355030815A";2014;7;-23,564791;-46,513474;27,341722712
"355030815A";2014;8;-23,564791;-46,513474;26,432831995639
"355030815A";2014;9;-23,564791;-46,513474;68,6045947269069
"355030815A";2014;10;-23,564791;-46,513474;15,043141809931
"355030815A";2014;11;-23,564791;-46,513474;126,708380031649
"355030815A";2014;12;-23,564791;-46,513474;167,746754857
"355030815A";2015;1;-23,564791;-46,513474;115,679926334727
"355030816A";2013;10;-23,609;-46,494;0,2
"355030816A";2013;11;-23,609;-46,494;142,970518919
"355030816A";2013;12;-23,609;-46,494;183,072334086
"355030816A";2014;1;-23,609;-46,494;206,711664769
"355030816A";2014;2;-23,609;-46,494;99,771623504
"355030816A";2014;3;-23,609;-46,494;249,558831765
"355030816A";2014;4;-23,609;-46,494;50,012883485
"355030816A";2014;5;-23,609;-46,494;48,841803199
"355030816A";2014;6;-23,609;-46,494;15,424245322
"355030816A";2014;7;-23,609;-46,494;35,834696791
"355030816A";2014;8;-23,609;-46,494;32,6508273676809
"355030816A";2014;9;-23,609;-46,494;80,6788941687273
"355030816A";2014;10;-23,609;-46,494;14,9065458918483
"355030816A";2014;11;-23,609;-46,494;154,622831028021
"355030816A";2014;12;-23,609;-46,494;175,908099648
"355030816A";2015;1;-23,609;-46,494;268,168856051265
"355030816A";2015;2;-23,609;-46,494;293,197773382362
"355030816A";2015;3;-23,609;-46,494;240,138939664978
"355030817A";2015;3;-23,448;-46,688;152,07166
"355030818A";2015;3;-23,522;-46,457;219,684509673306
"355030819A";2013;10;-23,603;-46,449;0,2
"355030819A";2013;11;-23,603;-46,449;156,107595195
"355030819A";2013;12;-23,603;-46,449;108,622263894
"355030819A";2014;1;-23,603;-46,449;136,796177415
"355030819A";2014;2;-23,603;-46,449;89,802582848
"355030819A";2014;3;-23,603;-46,449;238,587078067
"355030819A";2014;4;-23,603;-46,449;59,691312994
"355030819A";2014;5;-23,603;-46,449;39,980374219
"355030819A";2014;6;-23,603;-46,449;19,559130132
"355030819A";2014;7;-23,603;-46,449;26,764336425
"355030819A";2014;8;-23,603;-46,449;26,4882230366362
"355030819A";2014;9;-23,603;-46,449;70,2153274643847
"355030819A";2014;10;-23,603;-46,449;11,7451
"355030819A";2014;11;-23,603;-46,449;100,190244689207
"355030819A";2014;12;-23,603;-46,449;204,086249446
"355030819A";2015;1;-23,603;-46,449;155,106578118286
"355030819A";2015;2;-23,603;-46,449;288,189960389157
"355030819A";2015;3;-23,603;-46,449;233,936022254663
"355030820A";2013;10;-23,595;-46,406;0,8
"355030820A";2013;11;-23,595;-46,406;137,282082823
"355030820A";2013;12;-23,595;-46,406;121,649578066
"355030820A";2014;1;-23,595;-46,406;164,76946937
"355030820A";2014;2;-23,595;-46,406;96,343400953
"355030820A";2014;3;-23,595;-46,406;335,627420575
"355030820A";2014;4;-23,595;-46,406;47,090193251
"355030820A";2014;5;-23,595;-46,406;36,065315287
"355030820A";2014;6;-23,595;-46,406;17,210543954
"355030820A";2014;7;-23,595;-46,406;28,7616346
"355030820A";2014;8;-23,595;-46,406;29,2684148037913
"355030820A";2014;9;-23,595;-46,406;77,5195696395511
"355030820A";2014;10;-23,595;-46,406;24,9196422562476
"355030820A";2014;11;-23,595;-46,406;110,130059051758
"355030820A";2014;12;-23,595;-46,406;199,325820835
"355030820A";2015;1;-23,595;-46,406;81,9034151014103
"355030820A";2015;2;-23,595;-46,406;223,238107468826
"355030820A";2015;3;-23,595;-46,406;276,430149338945
"355030820B";2014;4;-23,644;-46,655;89,244733906
"355030820B";2014;5;-23,644;-46,655;54,750069511
"355030820B";2014;6;-23,644;-46,655;24,640022546
"355030820B";2014;7;-23,644;-46,655;21,81380126
"355030820B";2014;8;-23,644;-46,655;21,3637159721493
"355030820B";2014;9;-23,644;-46,655;55,8012161664002
"355030820B";2014;10;-23,644;-46,655;13,6884006092516
"355030820B";2014;11;-23,644;-46,655;161,441001734033
"355030820B";2014;12;-23,644;-46,655;204,119333928
"355030820B";2015;1;-23,644;-46,655;162,48455597203
"355030820B";2015;2;-23,644;-46,655;279,022432597545
"355030820B";2015;3;-23,644;-46,655;178,399088183654
"355030821B";2013;12;-23,464;-46,656;85,036770644
"355030821B";2014;1;-23,464;-46,656;155,689551994
"355030821B";2014;2;-23,464;-46,656;173,173958898
"355030821B";2014;3;-23,464;-46,656;139,9986634
"355030821B";2014;4;-23,464;-46,656;56,829986389
"355030821B";2014;5;-23,464;-46,656;43,838991854
"355030821B";2014;6;-23,464;-46,656;6,91034639
"355030821B";2014;7;-23,464;-46,656;24,652576214
"355030821B";2014;8;-23,464;-46,656;27,0530805000102
"355030821B";2014;9;-23,464;-46,656;59,2429070991501
"355030821B";2014;10;-23,464;-46,656;9,52503062854673
"355030821B";2014;11;-23,464;-46,656;127,43380917005
"355030821B";2014;12;-23,464;-46,656;214,181332838
"355030821B";2015;1;-23,464;-46,656;153,321101939838
"355030821B";2015;2;-23,464;-46,656;167,45834370825
"355030821B";2015;3;-23,464;-46,656;131,58016
"355030822B";2014;4;-23,613;-46,523;50,403519968
"355030822B";2014;5;-23,613;-46,523;45,27315271
"355030822B";2014;6;-23,613;-46,523;16,408760364
"355030822B";2014;7;-23,613;-46,523;40,425854282
"355030822B";2014;8;-23,613;-46,523;24,3267648321369
"355030822B";2014;9;-23,613;-46,523;82,7833944294629
"355030822B";2014;10;-23,613;-46,523;18,4133819590028
"355030822B";2014;11;-23,613;-46,523;157,361247395099
"355030822B";2014;12;-23,613;-46,523;195,71486
"355030822B";2015;1;-23,613;-46,523;183,42384
"355030824A";2013;10;-23,697;-46,765;0,2
"355030824A";2013;11;-23,697;-46,765;120,006576064
"355030824A";2013;12;-23,697;-46,765;76,830714201
"355030824A";2014;1;-23,697;-46,765;216,055356359
"355030824A";2014;2;-23,697;-46,765;153,89098733
"355030824A";2014;3;-23,697;-46,765;245,574381688
"355030824A";2014;4;-23,697;-46,765;78,47290847
